acct_card_no,prob_true
Act_281449,1.0
Act_281448,1.0
Act_281477,1.0
Act_285494,1.0
Act_283829,1.0
Act_260379,1.0
Act_260773,1.0
Act_263314,1.0
Act_258976,1.0
Act_263249,1.0
Act_284280,1.0
Act_263160,1.0
Act_284254,1.0
Act_285466,1.0
Act_284256,1.0
Act_260810,1.0
Act_281428,1.0
Act_263309,1.0
Act_260360,1.0
Act_259006,1.0
Act_281523,1.0
Act_281416,1.0
Act_283801,1.0
Act_263157,1.0
Act_281414,1.0
Act_281353,1.0
Act_263316,1.0
Act_260831,1.0
Act_283747,1.0
Act_260917,1.0
Act_260918,1.0
Act_281842,1.0
Act_259228,1.0
Act_285332,1.0
Act_281832,1.0
Act_281829,1.0
Act_260941,1.0
Act_262866,1.0
Act_262871,1.0
Act_260950,1.0
Act_260323,1.0
Act_262873,1.0
Act_262877,1.0
Act_281818,1.0
Act_262881,1.0
Act_262885,1.0
Act_260938,1.0
Act_285333,1.0
Act_262893,1.0
Act_284303,1.0
Act_259232,1.0
Act_283700,1.0
Act_262963,1.0
Act_262843,1.0
Act_283687,1.0
Act_285311,1.0
Act_281868,1.0
Act_262837,1.0
Act_262838,1.0
Act_283693,1.0
Act_262856,1.0
Act_262852,1.0
Act_259231,1.0
Act_260849,1.0
Act_281568,1.0
Act_281569,1.0
Act_263093,1.0
Act_259104,1.0
Act_281596,1.0
Act_263056,1.0
Act_285419,1.0
Act_281595,1.0
Act_263060,1.0
Act_281593,1.0
Act_259118,1.0
Act_285422,1.0
Act_285424,1.0
Act_263066,1.0
Act_262867,1.0
Act_285433,1.0
Act_283885,1.0
Act_260847,1.0
Act_281581,1.0
Act_259110,1.0
Act_263077,1.0
Act_281572,1.0
Act_260846,1.0
Act_260841,1.0
Act_281571,1.0
Act_262965,1.0
Act_259176,1.0
Act_281540,1.0
Act_259255,1.0
Act_281862,1.0
Act_281860,1.0
Act_259216,1.0
Act_260903,1.0
Act_285368,1.0
Act_262959,1.0
Act_260901,1.0
Act_260340,1.0
Act_260894,1.0
Act_285347,1.0
Act_259196,1.0
Act_259197,1.0
Act_260338,1.0
Act_285337,1.0
Act_283716,1.0
Act_259217,1.0
Act_259214,1.0
Act_281734,1.0
Act_283717,1.0
Act_262913,1.0
Act_260333,1.0
Act_283738,1.0
Act_262921,1.0
Act_260335,1.0
Act_285341,1.0
Act_285344,1.0
Act_281763,1.0
Act_262925,1.0
Act_281757,1.0
Act_281754,1.0
Act_259201,1.0
Act_260906,1.0
Act_260909,1.0
Act_281859,1.0
Act_283711,1.0
Act_281856,1.0
Act_260319,1.0
Act_259252,1.0
Act_285312,1.0
Act_284323,1.0
Act_284322,1.0
Act_281848,1.0
Act_260963,1.0
Act_262847,1.0
Act_259241,1.0
Act_262848,1.0
Act_260954,1.0
Act_281811,1.0
Act_281809,1.0
Act_262953,1.0
Act_285363,1.0
Act_262940,1.0
Act_281742,1.0
Act_262942,1.0
Act_262943,1.0
Act_259194,1.0
Act_281741,1.0
Act_285352,1.0
Act_262945,1.0
Act_285354,1.0
Act_262947,1.0
Act_262952,1.0
Act_281802,1.0
Act_237655,1.0
Act_263645,1.0
Act_261451,1.0
Act_280631,1.0
Act_259652,1.0
Act_260140,1.0
Act_262057,1.0
Act_261941,1.0
Act_284883,1.0
Act_284544,1.0
Act_283361,1.0
Act_282778,1.0
Act_261808,1.0
Act_284809,1.0
Act_283360,1.0
Act_261297,1.0
Act_282777,1.0
Act_284816,1.0
Act_261295,1.0
Act_284817,1.0
Act_282764,1.0
Act_282761,1.0
Act_261819,1.0
Act_282682,1.0
Act_282758,1.0
Act_259791,1.0
Act_282756,1.0
Act_283363,1.0
Act_261289,1.0
Act_284537,1.0
Act_284534,1.0
Act_261826,1.0
Act_283369,1.0
Act_261226,1.0
Act_259663,1.0
Act_283419,1.0
Act_259676,1.0
Act_262085,1.0
Act_284459,1.0
Act_284953,1.0
Act_282502,1.0
Act_259636,1.0
Act_261208,1.0
Act_282495,1.0
Act_259634,1.0
Act_282527,1.0
Act_261217,1.0
Act_262022,1.0
Act_283436,1.0
Act_282561,1.0
Act_284916,1.0
Act_284926,1.0
Act_282559,1.0
Act_259672,1.0
Act_259671,1.0
Act_284917,1.0
Act_282553,1.0
Act_282552,1.0
Act_284923,1.0
Act_282549,1.0
Act_262037,1.0
Act_262039,1.0
Act_284924,1.0
Act_282543,1.0
Act_282542,1.0
Act_282752,1.0
Act_282779,1.0
Act_261274,1.0
Act_283355,1.0
Act_261899,1.0
Act_261903,1.0
Act_261907,1.0
Act_261908,1.0
Act_261262,1.0
Act_284511,1.0
Act_261911,1.0
Act_260096,1.0
Act_259760,1.0
Act_282701,1.0
Act_282694,1.0
Act_259757,1.0
Act_261256,1.0
Act_259752,1.0
Act_282693,1.0
Act_282692,1.0
Act_282684,1.0
Act_284880,1.0
Act_261935,1.0
Act_261936,1.0
Act_284861,1.0
Act_261892,1.0
Act_261834,1.0
Act_284859,1.0
Act_282747,1.0
Act_282746,1.0
Act_261843,1.0
Act_259784,1.0
Act_260082,1.0
Act_261897,1.0
Act_261264,1.0
Act_282706,1.0
Act_282820,1.0
Act_261798,1.0
Act_261797,1.0
Act_261772,1.0
Act_282828,1.0
Act_259826,1.0
Act_284788,1.0
Act_284790,1.0
Act_260064,1.0
Act_284791,1.0
Act_259816,1.0
Act_283350,1.0
Act_261779,1.0
Act_282824,1.0
Act_282814,1.0
Act_284522,1.0
Act_284795,1.0
Act_261311,1.0
Act_261791,1.0
Act_261310,1.0
Act_260068,1.0
Act_282795,1.0
Act_282794,1.0
Act_259803,1.0
Act_282786,1.0
Act_283354,1.0
Act_260075,1.0
Act_284532,1.0
Act_283374,1.0
Act_284943,1.0
Act_283445,1.0
Act_259643,1.0
Act_262082,1.0
Act_261560,1.0
Act_284668,1.0
Act_261525,1.0
Act_261529,1.0
Act_283073,1.0
Act_261534,1.0
Act_261535,1.0
Act_261538,1.0
Act_283069,1.0
Act_284671,1.0
Act_259931,1.0
Act_284672,1.0
Act_283066,1.0
Act_259927,1.0
Act_260019,1.0
Act_283277,1.0
Act_259926,1.0
Act_283278,1.0
Act_260021,1.0
Act_283283,1.0
Act_259920,1.0
Act_261557,1.0
Act_284690,1.0
Act_261377,1.0
Act_259831,1.0
Act_284783,1.0
Act_282490,1.0
Act_259697,1.0
Act_284897,1.0
Act_261522,1.0
Act_261562,1.0
Act_261563,1.0
Act_261369,1.0
Act_259975,1.0
Act_261397,1.0
Act_260015,1.0
Act_283091,1.0
Act_283089,1.0
Act_261375,1.0
Act_284572,1.0
Act_284571,1.0
Act_259907,1.0
Act_261565,1.0
Act_261566,1.0
Act_284697,1.0
Act_261371,1.0
Act_284698,1.0
Act_259895,1.0
Act_283029,1.0
Act_259903,1.0
Act_260026,1.0
Act_259901,1.0
Act_284706,1.0
Act_261579,1.0
Act_283025,1.0
Act_261583,1.0
Act_283022,1.0
Act_260028,1.0
Act_283018,1.0
Act_284570,1.0
Act_259896,1.0
Act_259703,1.0
Act_261234,1.0
Act_282614,1.0
Act_259681,1.0
Act_261962,1.0
Act_259735,1.0
Act_259731,1.0
Act_261968,1.0
Act_259727,1.0
Act_282658,1.0
Act_259720,1.0
Act_284887,1.0
Act_282643,1.0
Act_259713,1.0
Act_282639,1.0
Act_284888,1.0
Act_284889,1.0
Act_259678,1.0
Act_282660,1.0
Act_282563,1.0
Act_284461,1.0
Act_262060,1.0
Act_282519,1.0
Act_283440,1.0
Act_262065,1.0
Act_282515,1.0
Act_262071,1.0
Act_284460,1.0
Act_260147,1.0
Act_262075,1.0
Act_282512,1.0
Act_282508,1.0
Act_261952,1.0
Act_282664,1.0
Act_283417,1.0
Act_282595,1.0
Act_284483,1.0
Act_284899,1.0
Act_282603,1.0
Act_261994,1.0
Act_259700,1.0
Act_259698,1.0
Act_284904,1.0
Act_282677,1.0
Act_262000,1.0
Act_260127,1.0
Act_259688,1.0
Act_282597,1.0
Act_262003,1.0
Act_262006,1.0
Act_261248,1.0
Act_262010,1.0
Act_262013,1.0
Act_259685,1.0
Act_282578,1.0
Act_259707,1.0
Act_282634,1.0
Act_261238,1.0
Act_284494,1.0
Act_284506,1.0
Act_283405,1.0
Act_282674,1.0
Act_283406,1.0
Act_282667,1.0
Act_261846,1.0
Act_261849,1.0
Act_280754,1.0
Act_285650,1.0
Act_285614,1.0
Act_283905,1.0
Act_281296,1.0
Act_263347,1.0
Act_281307,1.0
Act_281305,1.0
Act_285619,1.0
Act_281297,1.0
Act_263355,1.0
Act_260725,1.0
Act_263356,1.0
Act_285626,1.0
Act_285627,1.0
Act_285630,1.0
Act_263398,1.0
Act_263464,1.0
Act_285634,1.0
Act_281206,1.0
Act_281205,1.0
Act_285642,1.0
Act_263436,1.0
Act_260694,1.0
Act_284211,1.0
Act_263439,1.0
Act_260693,1.0
Act_285649,1.0
Act_281200,1.0
Act_281196,1.0
Act_263447,1.0
Act_283899,1.0
Act_281311,1.0
Act_281313,1.0
Act_263388,1.0
Act_281285,1.0
Act_260410,1.0
Act_283913,1.0
Act_258921,1.0
Act_284232,1.0
Act_263375,1.0
Act_283918,1.0
Act_281284,1.0
Act_284231,1.0
Act_258918,1.0
Act_258917,1.0
Act_258915,1.0
Act_281268,1.0
Act_258913,1.0
Act_283893,1.0
Act_281253,1.0
Act_258911,1.0
Act_263393,1.0
Act_263396,1.0
Act_258925,1.0
Act_284235,1.0
Act_263364,1.0
Act_281309,1.0
Act_263323,1.0
Act_258953,1.0
Act_285599,1.0
Act_281339,1.0
Act_285602,1.0
Act_263448,1.0
Act_281194,1.0
Act_282737,1.0
Act_263450,1.0
Act_258893,1.0
Act_280972,1.0
Act_285728,1.0
Act_260749,1.0
Act_263868,1.0
Act_263869,1.0
Act_280753,1.0
Act_280752,1.0
Act_280750,1.0
Act_263877,1.0
Act_285905,1.0
Act_263887,1.0
Act_285908,1.0
Act_280743,1.0
Act_263889,1.0
Act_280742,1.0
Act_285909,1.0
Act_260486,1.0
Act_260489,1.0
Act_285918,1.0
Act_280740,1.0
Act_230293,1.0
Act_260491,1.0
Act_263892,1.0
Act_285920,1.0
Act_260492,1.0
Act_229364,1.0
Act_260494,1.0
Act_233580,1.0
Act_263426,1.0
Act_258897,1.0
Act_281232,1.0
Act_258902,1.0
Act_263452,1.0
Act_281193,1.0
Act_258878,1.0
Act_263454,1.0
Act_285651,1.0
Act_285653,1.0
Act_263459,1.0
Act_260420,1.0
Act_281222,1.0
Act_258887,1.0
Act_283936,1.0
Act_284222,1.0
Act_263401,1.0
Act_281247,1.0
Act_263422,1.0
Act_285637,1.0
Act_258899,1.0
Act_263409,1.0
Act_263410,1.0
Act_260711,1.0
Act_263415,1.0
Act_260709,1.0
Act_260695,1.0
Act_281236,1.0
Act_260708,1.0
Act_284221,1.0
Act_258898,1.0
Act_263420,1.0
Act_283911,1.0
Act_263368,1.0
Act_258923,1.0
Act_281293,1.0
Act_281111,1.0
Act_260672,1.0
Act_258840,1.0
Act_263542,1.0
Act_281107,1.0
Act_281102,1.0
Act_263550,1.0
Act_263552,1.0
Act_281097,1.0
Act_260677,1.0
Act_281157,1.0
Act_258779,1.0
Act_260678,1.0
Act_281189,1.0
Act_258864,1.0
Act_281184,1.0
Act_263473,1.0
Act_281178,1.0
Act_258863,1.0
Act_285663,1.0
Act_281174,1.0
Act_281172,1.0
Act_285664,1.0
Act_263479,1.0
Act_281171,1.0
Act_258855,1.0
Act_281170,1.0
Act_258852,1.0
Act_263489,1.0
Act_263537,1.0
Act_284205,1.0
Act_285676,1.0
Act_261891,1.0
Act_282734,1.0
Act_282733,1.0
Act_259780,1.0
Act_261863,1.0
Act_259779,1.0
Act_283378,1.0
Act_282728,1.0
Act_284527,1.0
Act_283382,1.0
Act_283383,1.0
Act_282714,1.0
Act_261889,1.0
Act_259771,1.0
Act_262824,1.0
Act_283955,1.0
Act_281944,1.0
Act_285302,1.0
Act_263506,1.0
Act_263509,1.0
Act_281156,1.0
Act_258847,1.0
Act_281155,1.0
Act_281150,1.0
Act_263525,1.0
Act_281147,1.0
Act_284206,1.0
Act_285669,1.0
Act_283951,1.0
Act_283948,1.0
Act_281165,1.0
Act_281163,1.0
Act_283983,1.0
Act_281040,1.0
Act_258817,1.0
Act_284192,1.0
Act_260665,1.0
Act_263568,1.0
Act_258830,1.0
Act_258825,1.0
Act_285706,1.0
Act_283965,1.0
Act_263572,1.0
Act_283977,1.0
Act_281069,1.0
Act_263575,1.0
Act_263576,1.0
Act_285719,1.0
Act_258810,1.0
Act_258807,1.0
Act_284179,1.0
Act_283979,1.0
Act_283982,1.0
Act_281054,1.0
Act_285714,1.0
Act_281050,1.0
Act_263604,1.0
Act_284210,1.0
Act_285659,1.0
Act_258871,1.0
Act_285632,1.0
Act_263612,1.0
Act_263639,1.0
Act_263497,1.0
Act_285723,1.0
Act_263500,1.0
Act_260428,1.0
Act_283949,1.0
Act_285690,1.0
Act_260670,1.0
Act_263558,1.0
Act_281082,1.0
Act_263615,1.0
Act_281035,1.0
Act_258802,1.0
Act_285722,1.0
Act_263619,1.0
Act_281012,1.0
Act_281005,1.0
Act_280974,1.0
Act_281004,1.0
Act_284175,1.0
Act_258791,1.0
Act_280984,1.0
Act_260631,1.0
Act_283998,1.0
Act_260626,1.0
Act_260621,1.0
Act_280980,1.0
Act_263634,1.0
Act_258784,1.0
Act_263636,1.0
Act_285727,1.0
Act_268452,1.0
Act_260111,1.0
Act_276410,1.0
Act_264969,1.0
Act_280106,1.0
Act_280108,1.0
Act_280114,1.0
Act_264526,1.0
Act_280121,1.0
Act_280122,1.0
Act_280057,1.0
Act_264566,1.0
Act_264567,1.0
Act_280051,1.0
Act_280025,1.0
Act_280027,1.0
Act_264596,1.0
Act_280034,1.0
Act_280036,1.0
Act_264590,1.0
Act_280040,1.0
Act_264585,1.0
Act_264584,1.0
Act_280044,1.0
Act_264580,1.0
Act_280045,1.0
Act_264574,1.0
Act_280049,1.0
Act_264571,1.0
Act_264754,1.0
Act_264755,1.0
Act_279894,1.0
Act_279736,1.0
Act_264536,1.0
Act_280018,1.0
Act_280093,1.0
Act_264710,1.0
Act_280125,1.0
Act_279904,1.0
Act_264746,1.0
Act_279897,1.0
Act_264740,1.0
Act_279898,1.0
Act_264732,1.0
Act_264730,1.0
Act_279901,1.0
Act_264725,1.0
Act_279928,1.0
Act_264721,1.0
Act_264711,1.0
Act_264706,1.0
Act_280087,1.0
Act_279916,1.0
Act_264703,1.0
Act_279923,1.0
Act_280009,1.0
Act_280011,1.0
Act_264609,1.0
Act_264542,1.0
Act_280059,1.0
Act_280072,1.0
Act_264554,1.0
Act_264553,1.0
Act_280074,1.0
Act_280086,1.0
Act_264970,1.0
Act_279718,1.0
Act_264852,1.0
Act_264961,1.0
Act_264893,1.0
Act_264763,1.0
Act_279875,1.0
Act_279850,1.0
Act_279852,1.0
Act_279855,1.0
Act_279862,1.0
Act_279866,1.0
Act_279867,1.0
Act_264781,1.0
Act_279876,1.0
Act_264886,1.0
Act_279877,1.0
Act_279882,1.0
Act_279884,1.0
Act_264771,1.0
Act_279886,1.0
Act_264768,1.0
Act_279891,1.0
Act_279849,1.0
Act_264808,1.0
Act_279848,1.0
Act_279841,1.0
Act_279788,1.0
Act_279793,1.0
Act_264869,1.0
Act_279797,1.0
Act_279804,1.0
Act_279812,1.0
Act_264903,1.0
Act_279677,1.0
Act_279669,1.0
Act_279706,1.0
Act_279720,1.0
Act_264954,1.0
Act_279729,1.0
Act_279740,1.0
Act_279777,1.0
Act_264927,1.0
Act_264920,1.0
Act_264912,1.0
Act_279765,1.0
Act_279769,1.0
Act_264905,1.0
Act_264904,1.0
Act_264972,1.0
Act_264983,1.0
Act_265005,1.0
Act_279697,1.0
Act_279607,1.0
Act_279621,1.0
Act_279623,1.0
Act_265038,1.0
Act_265036,1.0
Act_265033,1.0
Act_279624,1.0
Act_279636,1.0
Act_265020,1.0
Act_265018,1.0
Act_279663,1.0
Act_279667,1.0
Act_264692,1.0
Act_279932,1.0
Act_280008,1.0
Act_279996,1.0
Act_267613,1.0
Act_277183,1.0
Act_267639,1.0
Act_277189,1.0
Act_277197,1.0
Act_277203,1.0
Act_277204,1.0
Act_267618,1.0
Act_277222,1.0
Act_277237,1.0
Act_267608,1.0
Act_267606,1.0
Act_277223,1.0
Act_267600,1.0
Act_267599,1.0
Act_277230,1.0
Act_267595,1.0
Act_277182,1.0
Act_277168,1.0
Act_267653,1.0
Act_277158,1.0
Act_277100,1.0
Act_277104,1.0
Act_267710,1.0
Act_267709,1.0
Act_277105,1.0
Act_277113,1.0
Act_267704,1.0
Act_267703,1.0
Act_277339,1.0
Act_267464,1.0
Act_277342,1.0
Act_277503,1.0
Act_277517,1.0
Act_277533,1.0
Act_277431,1.0
Act_277534,1.0
Act_267207,1.0
Act_267206,1.0
Act_277541,1.0
Act_277542,1.0
Act_267187,1.0
Act_277555,1.0
Act_277506,1.0
Act_267238,1.0
Act_267244,1.0
Act_277442,1.0
Act_267253,1.0
Act_267303,1.0
Act_267299,1.0
Act_267295,1.0
Act_277453,1.0
Act_277459,1.0
Act_277464,1.0
Act_267279,1.0
Act_267275,1.0
Act_277475,1.0
Act_277486,1.0
Act_267264,1.0
Act_277492,1.0
Act_277495,1.0
Act_277133,1.0
Act_277135,1.0
Act_277137,1.0
Act_279953,1.0
Act_277256,1.0
Act_267561,1.0
Act_277257,1.0
Act_267559,1.0
Act_267553,1.0
Act_267551,1.0
Act_277262,1.0
Act_277271,1.0
Act_267546,1.0
Act_267541,1.0
Act_266155,1.0
Act_266148,1.0
Act_266145,1.0
Act_279936,1.0
Act_267564,1.0
Act_264676,1.0
Act_279946,1.0
Act_264663,1.0
Act_264660,1.0
Act_279949,1.0
Act_279951,1.0
Act_279965,1.0
Act_264691,1.0
Act_279970,1.0
Act_279975,1.0
Act_279976,1.0
Act_279989,1.0
Act_264628,1.0
Act_267563,1.0
Act_277251,1.0
Act_267677,1.0
Act_277300,1.0
Act_267675,1.0
Act_277149,1.0
Act_267670,1.0
Act_277232,1.0
Act_267586,1.0
Act_267470,1.0
Act_277316,1.0
Act_267528,1.0
Act_277289,1.0
Act_267519,1.0
Act_267513,1.0
Act_277294,1.0
Act_277299,1.0
Act_267494,1.0
Act_267582,1.0
Act_277244,1.0
Act_277326,1.0
Act_277327,1.0
Act_267484,1.0
Act_267482,1.0
Act_267481,1.0
Act_267480,1.0
Act_267478,1.0
Act_267529,1.0
Act_277288,1.0
Act_277284,1.0
Act_267539,1.0
Act_277245,1.0
Act_264853,1.0
Act_264847,1.0
Act_277512,1.0
Act_265801,1.0
Act_264345,1.0
Act_265055,1.0
Act_279599,1.0
Act_278557,1.0
Act_278918,1.0
Act_278880,1.0
Act_278892,1.0
Act_278898,1.0
Act_278904,1.0
Act_278909,1.0
Act_265746,1.0
Act_278911,1.0
Act_278920,1.0
Act_265765,1.0
Act_265734,1.0
Act_265733,1.0
Act_278928,1.0
Act_265730,1.0
Act_278934,1.0
Act_265719,1.0
Act_265717,1.0
Act_265764,1.0
Act_278878,1.0
Act_265579,1.0
Act_265797,1.0
Act_278844,1.0
Act_265816,1.0
Act_265806,1.0
Act_265803,1.0
Act_280328,1.0
Act_264355,1.0
Act_264361,1.0
Act_280381,1.0
Act_264322,1.0
Act_264320,1.0
Act_280359,1.0
Act_264318,1.0
Act_264316,1.0
Act_264309,1.0
Act_264399,1.0
Act_280364,1.0
Act_280369,1.0
Act_264298,1.0
Act_280376,1.0
Act_264294,1.0
Act_280377,1.0
Act_280355,1.0
Act_264363,1.0
Act_264335,1.0
Act_264337,1.0
Act_280339,1.0
Act_280297,1.0
Act_280298,1.0
Act_280302,1.0
Act_280304,1.0
Act_264383,1.0
Act_264382,1.0
Act_264376,1.0
Act_264374,1.0
Act_264372,1.0
Act_280310,1.0
Act_278865,1.0
Act_265800,1.0
Act_264839,1.0
Act_265795,1.0
Act_278947,1.0
Act_265693,1.0
Act_278979,1.0
Act_265683,1.0
Act_265682,1.0
Act_265681,1.0
Act_265680,1.0
Act_278990,1.0
Act_278997,1.0
Act_265671,1.0
Act_278998,1.0
Act_279000,1.0
Act_265664,1.0
Act_265661,1.0
Act_265659,1.0
Act_265836,1.0
Act_278828,1.0
Act_278817,1.0
Act_278668,1.0
Act_278636,1.0
Act_278642,1.0
Act_278648,1.0
Act_266046,1.0
Act_278663,1.0
Act_278664,1.0
Act_278667,1.0
Act_278676,1.0
Act_278692,1.0
Act_266030,1.0
Act_265654,1.0
Act_265651,1.0
Act_279013,1.0
Act_265639,1.0
Act_278877,1.0
Act_265792,1.0
Act_278872,1.0
Act_278875,1.0
Act_265789,1.0
Act_278876,1.0
Act_265781,1.0
Act_265775,1.0
Act_278938,1.0
Act_265713,1.0
Act_265712,1.0
Act_279034,1.0
Act_279018,1.0
Act_279028,1.0
Act_265644,1.0
Act_279032,1.0
Act_265628,1.0
Act_279033,1.0
Act_265626,1.0
Act_279041,1.0
Act_265707,1.0
Act_279046,1.0
Act_265609,1.0
Act_265607,1.0
Act_265600,1.0
Act_265599,1.0
Act_265596,1.0
Act_265589,1.0
Act_264324,1.0
Act_264326,1.0
Act_280360,1.0
Act_280383,1.0
Act_280407,1.0
Act_280413,1.0
Act_280423,1.0
Act_280438,1.0
Act_264221,1.0
Act_280454,1.0
Act_264220,1.0
Act_264219,1.0
Act_264218,1.0
Act_264215,1.0
Act_264210,1.0
Act_280453,1.0
Act_264206,1.0
Act_264131,1.0
Act_280506,1.0
Act_264123,1.0
Act_264028,1.0
Act_264062,1.0
Act_280582,1.0
Act_280585,1.0
Act_280599,1.0
Act_280604,1.0
Act_264038,1.0
Act_280605,1.0
Act_264022,1.0
Act_280510,1.0
Act_280608,1.0
Act_264015,1.0
Act_264014,1.0
Act_280398,1.0
Act_264270,1.0
Act_280390,1.0
Act_264183,1.0
Act_279825,1.0
Act_264825,1.0
Act_279835,1.0
Act_264818,1.0
Act_279837,1.0
Act_264519,1.0
Act_264511,1.0
Act_279600,1.0
Act_264176,1.0
Act_280460,1.0
Act_264186,1.0
Act_280462,1.0
Act_264184,1.0
Act_264178,1.0
Act_280446,1.0
Act_264177,1.0
Act_264165,1.0
Act_280456,1.0
Act_280488,1.0
Act_264147,1.0
Act_264142,1.0
Act_280499,1.0
Act_280503,1.0
Act_280504,1.0
Act_264135,1.0
Act_280457,1.0
Act_264198,1.0
Act_264506,1.0
Act_264012,1.0
Act_264010,1.0
Act_264006,1.0
Act_264488,1.0
Act_280259,1.0
Act_264430,1.0
Act_280262,1.0
Act_280268,1.0
Act_280273,1.0
Act_280283,1.0
Act_264409,1.0
Act_264462,1.0
Act_264465,1.0
Act_264467,1.0
Act_280205,1.0
Act_280162,1.0
Act_280167,1.0
Act_264486,1.0
Act_264433,1.0
Act_264485,1.0
Act_280181,1.0
Act_280187,1.0
Act_280197,1.0
Act_264478,1.0
Act_280199,1.0
Act_264476,1.0
Act_264475,1.0
Act_280202,1.0
Act_264471,1.0
Act_264470,1.0
Act_280288,1.0
Act_280294,1.0
Act_280290,1.0
Act_280244,1.0
Act_280612,1.0
Act_264093,1.0
Act_264063,1.0
Act_280579,1.0
Act_280578,1.0
Act_264074,1.0
Act_280516,1.0
Act_264113,1.0
Act_280523,1.0
Act_280534,1.0
Act_280536,1.0
Act_264103,1.0
Act_280549,1.0
Act_264098,1.0
Act_264094,1.0
Act_264084,1.0
Act_264450,1.0
Act_280569,1.0
Act_264079,1.0
Act_280570,1.0
Act_280574,1.0
Act_264284,1.0
Act_264285,1.0
Act_280384,1.0
Act_280250,1.0
Act_264459,1.0
Act_280219,1.0
Act_280221,1.0
Act_280223,1.0
Act_280226,1.0
Act_267221,1.0
Act_267224,1.0
Act_278683,1.0
Act_278328,1.0
Act_278356,1.0
Act_278359,1.0
Act_266319,1.0
Act_266314,1.0
Act_278364,1.0
Act_278366,1.0
Act_278340,1.0
Act_266300,1.0
Act_278368,1.0
Act_266295,1.0
Act_278371,1.0
Act_266286,1.0
Act_266283,1.0
Act_278385,1.0
Act_278345,1.0
Act_278339,1.0
Act_266639,1.0
Act_266364,1.0
Act_266381,1.0
Act_266380,1.0
Act_278307,1.0
Act_278312,1.0
Act_266375,1.0
Act_266371,1.0
Act_278314,1.0
Act_266363,1.0
Act_266345,1.0
Act_266360,1.0
Act_278322,1.0
Act_278353,1.0
Act_278350,1.0
Act_278365,1.0
Act_267002,1.0
Act_277766,1.0
Act_277767,1.0
Act_277777,1.0
Act_266903,1.0
Act_266901,1.0
Act_266898,1.0
Act_266895,1.0
Act_266960,1.0
Act_266961,1.0
Act_277717,1.0
Act_266969,1.0
Act_267009,1.0
Act_277680,1.0
Act_277685,1.0
Act_278054,1.0
Act_266994,1.0
Act_266992,1.0
Act_266990,1.0
Act_266989,1.0
Act_277693,1.0
Act_266985,1.0
Act_277703,1.0
Act_277706,1.0
Act_277707,1.0
Act_266976,1.0
Act_266971,1.0
Act_278047,1.0
Act_278049,1.0
Act_278327,1.0
Act_266354,1.0
Act_278089,1.0
Act_278335,1.0
Act_278424,1.0
Act_278430,1.0
Act_266246,1.0
Act_278433,1.0
Act_278438,1.0
Act_266242,1.0
Act_278448,1.0
Act_266237,1.0
Act_266384,1.0
Act_266386,1.0
Act_278295,1.0
Act_278115,1.0
Act_278091,1.0
Act_266581,1.0
Act_266571,1.0
Act_266569,1.0
Act_278099,1.0
Act_266564,1.0
Act_266561,1.0
Act_266546,1.0
Act_266501,1.0
Act_266543,1.0
Act_266538,1.0
Act_278137,1.0
Act_278155,1.0
Act_278162,1.0
Act_266509,1.0
Act_278175,1.0
Act_266590,1.0
Act_266253,1.0
Act_266256,1.0
Act_278421,1.0
Act_278405,1.0
Act_266348,1.0
Act_278386,1.0
Act_278393,1.0
Act_266275,1.0
Act_278507,1.0
Act_266207,1.0
Act_266205,1.0
Act_278464,1.0
Act_278466,1.0
Act_266193,1.0
Act_278467,1.0
Act_278470,1.0
Act_278518,1.0
Act_266164,1.0
Act_278420,1.0
Act_266163,1.0
Act_266161,1.0
Act_266160,1.0
Act_266159,1.0
Act_278537,1.0
Act_266157,1.0
Act_266211,1.0
Act_278456,1.0
Act_266222,1.0
Act_266236,1.0
Act_278415,1.0
Act_266263,1.0
Act_266260,1.0
Act_277661,1.0
Act_266923,1.0
Act_277752,1.0
Act_277746,1.0
Act_277863,1.0
Act_266832,1.0
Act_277873,1.0
Act_277874,1.0
Act_266813,1.0
Act_277931,1.0
Act_266751,1.0
Act_266749,1.0
Act_266667,1.0
Act_278003,1.0
Act_266684,1.0
Act_278016,1.0
Act_266676,1.0
Act_278020,1.0
Act_266673,1.0
Act_278022,1.0
Act_266662,1.0
Act_266745,1.0
Act_278036,1.0
Act_266659,1.0
Act_266657,1.0
Act_266655,1.0
Act_266654,1.0
Act_266648,1.0
Act_266645,1.0
Act_266686,1.0
Act_278002,1.0
Act_278001,1.0
Act_277992,1.0
Act_277860,1.0
Act_266851,1.0
Act_277877,1.0
Act_277914,1.0
Act_277881,1.0
Act_268494,1.0
Act_266799,1.0
Act_277889,1.0
Act_277894,1.0
Act_266790,1.0
Act_266783,1.0
Act_266778,1.0
Act_266776,1.0
Act_277879,1.0
Act_266775,1.0
Act_277910,1.0
Act_277911,1.0
Act_277918,1.0
Act_277846,1.0
Act_277929,1.0
Act_266756,1.0
Act_266806,1.0
Act_266809,1.0
Act_277786,1.0
Act_277838,1.0
Act_277825,1.0
Act_277827,1.0
Act_266867,1.0
Act_266866,1.0
Act_277832,1.0
Act_277833,1.0
Act_266862,1.0
Act_277945,1.0
Act_266732,1.0
Act_266726,1.0
Act_267123,1.0
Act_267093,1.0
Act_266894,1.0
Act_267133,1.0
Act_267166,1.0
Act_267149,1.0
Act_277590,1.0
Act_267146,1.0
